	kidney_epithelial_cell	innate_lymphoid_cell	neutrophil	goblet_cell	smooth_muscle_cell	basal_cell	intestinal_enteroendocrine_cell__paneth_cell_of_epithelium_of_small_intestine__transit_amplifying_cell_of_small_intestine	cell_of_skeletal_muscle	keratinocyte	endothelial_cell	basophil	b_cell	intestinal_tuft_cell	stromal_cell	club_cell_of_prostate_epithelium__hillock_cell_of_prostate_epithelium__hillock_club_cell_of_prostate_epithelium	club_cell__type_i_pneumocyte	salivary_gland_cell	ionocyte__luminal_epithelial_cell_of_mammary_gland	cardiac_muscle_cell	immature_enterocyte__intestinal_crypt_stem_cell__intestinal_crypt_stem_cell_of_small_intestine__transit_amplifying_cell_of_large_intestine	monocyte	plasmablast	pulmonary_ionocyte	type_ii_pneumocyte	intrahepatic_cholangiocyte	mucus_secreting_cell__secretory_cell__tracheal_goblet_cell	fibroblast__mesenchymal_stem_cell	adventitial_cell	ciliated_cell__lung_ciliated_cell	mesothelial_cell	pancreatic_ductal_cell	plasma_cell	erythrocyte__erythroid_progenitor	mature_conventional_dendritic_cell	luminal_cell_of_prostate_epithelium	pancreatic_acinar_cell	myeloid_progenitor	mast_cell	platelet	macrophage	melanocyte	hematopoietic_stem_cell	t_cell	tendon_cell	pancreatic_stellate_cell	hepatocyte	duodenum_glandular_cell	basal_cell_of_prostate_epithelium	medullary_thymic_epithelial_cell	pericyte_cell	duct_epithelial_cell__serous_cell_of_epithelium_of_bronchus	pancreatic_alpha_cell__pancreatic_beta_cell	intestinal_enterocyte	ciliated_epithelial_cell__epithelial_cell_of_uterus	respiratory_goblet_cell__respiratory_mucous_cell__serous_cell_of_epithelium_of_trachea	acinar_cell_of_salivary_gland__myoepithelial_cell	schwann_cell	thymocyte	nk_cell	bladder_urothelial_cell
sample_1000_3_11	0.0019530284916982055	0.003254238748922944	0.0008465520804747939	0.0021722023375332355	0.12507370114326477	0.0012028494384139776	0.0010056180180981755	0.13988760113716125	0.0007581860991194844	0.0009528553346171975	0.11298452317714691	0.12237581610679626	0.044073473662137985	0.001444033463485539	0.001550964661873877	0.0008779591880738735	0.0006938492879271507	0.001778108417056501	0.001103528426028788	0.13612547516822815	0.002104090293869376	0.001570005202665925	0.0027911614160984755	0.0014698297018185258	0.002212281571701169	0.0010866461088880897	0.0009850100614130497	0.0006416680989786983	0.00098193041048944	0.0011643994366750121	0.05337074398994446	0.00077987922122702	0.0011141245486214757	0.0013105097459629178	0.0013460655463859439	0.002067130757495761	0.053207650780677795	0.0030321863014250994	0.0012524480698630214	0.0008380422368645668	0.0008523279684595764	0.0015701085794717073	0.0011902181431651115	0.0009608457912690938	0.001411803881637752	0.0004603005654644221	0.12861603498458862	0.000952945789322257	0.016692528501152992	0.0024180400650948286	0.0013506575487554073	0.0014536938397213817	0.0014975365484133363	0.0009073235560208559	0.0015185639495030046	0.0006095090066082776	0.0010419110767543316	0.0012762992409989238	0.000745890662074089	0.0010330878430977464
sample_1000_3_12	0.06097156181931496	0.004445566330105066	0.0015266758855432272	0.0012146425433456898	0.0014900175156071782	0.01944941282272339	0.01177519466727972	0.0007411614642478526	0.0010801529278978705	0.0016973973251879215	0.03831489011645317	0.000573922588955611	0.0016384613700211048	0.05211331695318222	0.001855787937529385	0.0016592183383181691	0.0034864770714193583	0.0019264440052211285	0.0015688982093706727	0.0016162445535883307	0.01900085248053074	0.023843063041567802	0.0028446014039218426	0.05874839425086975	0.025830958038568497	0.001524109859019518	0.06897234171628952	0.002119955141097307	0.001182339619845152	0.0017439851071685553	0.0017568260664120317	0.001658400404267013	0.0014608734054490924	0.0018468040507286787	0.001972697675228119	0.0009995871223509312	0.10470563918352127	0.0030450704507529736	0.001489829272031784	0.0008178548305295408	0.001010119216516614	0.0011453607585281134	0.05088823661208153	0.08862785249948502	0.001377577194944024	0.0675007700920105	0.0017581620486453176	0.002428799867630005	0.0011942726559937	0.0010144407860934734	0.0017439500661566854	0.003210967406630516	0.000972785463090986	0.08908948302268982	0.0007194672944024205	0.0009626508690416813	0.06023740395903587	0.016690019518136978	0.001476455945521593	0.07324153929948807
sample_1000_3_13	0.0026540160179138184	0.10267332941293716	0.0010020912159234285	0.06095106154680252	0.0014313767896965146	0.0007635177462361753	0.01780828647315502	0.0011824332177639008	0.0007242244901135564	0.0011945923324674368	0.001103915274143219	0.001468215836212039	0.0008239015587605536	0.0013294644886627793	0.001730883726850152	0.0017532192869111896	0.0009093414410017431	0.07653747498989105	0.04881162568926811	0.041367292404174805	0.0012185937957838178	0.0016838130541145802	0.0015032027149572968	0.0009186528623104095	0.06908863037824631	0.0009556591394357383	0.001826167688705027	0.0013904381776228547	0.0005540861748158932	0.10914412885904312	0.0017416466725990176	0.0011137824039906263	0.059469081461429596	0.0011098259128630161	0.0011509150499477983	0.001557877752929926	0.05168655887246132	0.0019210163736715913	0.0017502399859949946	0.0008308059186674654	0.0006526389624923468	0.0014245541533455253	0.07614400237798691	0.0010182217229157686	0.1107761338353157	0.0018487212946638465	0.0014779394259676337	0.0010327352210879326	0.004569374956190586	0.0020305754151195288	0.10662858188152313	0.001351638580672443	0.002780761569738388	0.0010129350703209639	0.001134055433794856	0.002384668216109276	0.0014092789497226477	0.0009607601095922291	0.001487932400777936	0.0030391053296625614
sample_1000_3_14	0.0014750227564945817	0.0023289844393730164	0.0005592847592197359	0.0013146174605935812	0.0029820725321769714	0.0006294624181464314	0.0008947420865297318	0.0010644696885719895	0.0008664869819767773	0.0462571457028389	0.022610148414969444	0.0564165934920311	0.04148785397410393	0.06345608830451965	0.0017984803998842835	0.0012914054095745087	0.0019121636869385839	0.05667354539036751	0.0009478800930082798	0.0014857002533972263	0.001819680561311543	0.001464987057261169	0.0040291608311235905	0.07007525116205215	0.0026791836135089397	0.0025773190427571535	0.004557730630040169	0.02131584845483303	0.0011711455881595612	0.0007510128198191524	0.000931672053411603	0.001579077448695898	0.0017987174214795232	0.0021197872702032328	0.07721411436796188	0.0010727023473009467	0.05386060103774071	0.07416372746229172	0.0011853439500555396	0.0007287595071829855	0.001068600220605731	0.0010216784430667758	0.0013835690915584564	0.001464769127778709	0.0022518744226545095	0.044516485184431076	0.011999929323792458	0.002469835337251425	0.001445869798772037	0.00231893640011549	0.05248943343758583	0.0418841578066349	0.0011445737909525633	0.06322522461414337	0.0006931876414455473	0.002243021270260215	0.001088873017579317	0.07990633696317673	0.0006422908045351505	0.05519338697195053
sample_1000_3_15	0.0026659683790057898	0.0583319216966629	0.0009669903665781021	0.0027152332477271557	0.04742540791630745	0.0010920033091679215	0.002112926449626684	0.0015592954587191343	0.0008394746109843254	0.0012118746526539326	0.0022154217585921288	0.002377920551225543	0.06184675544500351	0.0013963858364149928	0.018316039815545082	0.0011958469403907657	0.001015223446302116	0.07379262149333954	0.0011848966823890805	0.005330774001777172	0.05095871165394783	0.04111142456531525	0.08846302330493927	0.0009476885315962136	0.0017357824835926294	0.0009780465625226498	0.03366883471608162	0.0015181790804490447	0.0011899033561348915	0.0008552765939384699	0.0016560076037421823	0.0009790591429919004	0.046242717653512955	0.001777474069967866	0.0013235613005235791	0.0010598780354484916	0.0015141557669267058	0.0021420710254460573	0.029782643541693687	0.0341140553355217	0.001645933953113854	0.0011625472689047456	0.07053449004888535	0.0011844814289361238	0.001960072899237275	0.0010489000706002116	0.06289210915565491	0.02819865569472313	0.001124559435993433	0.06169799715280533	0.0015900020953267813	0.0015175421722233295	0.08252750337123871	0.04442751035094261	0.0006554974825121462	0.001190636190585792	0.0021378479432314634	0.0009534073178656399	0.0014180529396981	0.0025208175648003817
sample_1000_3_16	0.000548148644156754	0.000388835760531947	0.0005988168995827436	0.0004180922405794263	0.0004664089356083423	0.0004047401307616383	0.0003945829230360687	0.0002767450932879001	0.0004980965168215334	0.28230223059654236	0.0006774008506909013	0.0005078163812868297	0.00020433506870176643	0.0013522709487006068	0.0004466175159905106	0.0003573865396901965	0.000288145849481225	0.00046874998952262104	0.00043796098907478154	0.00046836704132147133	0.0012098874431103468	0.0005145786562934518	0.000537923420779407	0.00028805818874388933	0.00039638802991248667	0.00028925223159603775	0.0004273016529623419	0.00022476128651760519	0.00047770890523679554	0.0009592705173417926	0.00022289471235126257	0.0004650374175980687	0.4635733366012573	0.0012172941351309419	0.0006023164023645222	0.0004184590361546725	0.0006470017833635211	0.0003904611221514642	0.0007725594914518297	0.22595873475074768	0.0004020500637125224	0.00035380490589886904	0.0003040870651602745	0.0004540729569271207	0.00036342936800792813	0.0005427406867966056	0.0006019362481310964	0.0006750347674824297	0.00020277943986002356	0.00022847710351925343	0.0002646778302732855	0.0007521667284891009	0.00050755450502038	0.0003493001568131149	0.00028687619487755	0.0006610087584704161	0.0004614331992343068	0.00028788490453734994	0.0006282230606302619	0.0005734556470997632
sample_1000_3_17	0.07497943192720413	0.001618422451429069	0.0014598133275285363	0.002083025174215436	0.0013325671898201108	0.0008256390574388206	0.0008551236824132502	0.0011049904860556126	0.0015454269014298916	0.0013062629150226712	0.0006853877566754818	0.0023960317485034466	0.0008734036237001419	0.001594286528415978	0.0008789891144260764	0.10981515049934387	0.0007804271299391985	0.001713295467197895	0.0007737738778814673	0.0010954574681818485	0.14393126964569092	0.007110157050192356	0.0013676525559276342	0.0019017979502677917	0.07462213933467865	0.15485864877700806	0.0008269298123195767	0.0007831077091395855	0.024979645386338234	0.0008236740832217038	0.0009864999447017908	0.12777352333068848	0.0017209642101079226	0.14283277094364166	0.05072353780269623	0.0006791437044739723	0.0012583857169374824	0.0013539561768993735	0.0012805314036086202	0.0012858547270298004	0.000793353421613574	0.010007678531110287	0.0014006885467097163	0.0006702511454932392	0.000951177382376045	0.0016680093249306083	0.0010144900297746062	0.0011558288242667913	0.0020919989328831434	0.0011894128983840346	0.0014954805374145508	0.0016642133705317974	0.0017388160340487957	0.017286870628595352	0.0016017011366784573	0.000947835564147681	0.002153908833861351	0.0010259253904223442	0.0009280992671847343	0.0013972078450024128
sample_1000_3_18	0.22889593243598938	0.0044291880913078785	0.0008243376505561173	0.0004671478527598083	0.0001374520652461797	0.0002500308328308165	0.0002914576034527272	0.0003039055736735463	0.00020581916032824665	0.00029734132112935185	0.0003936128050554544	0.0007892809226177633	0.0003449797222856432	0.00044639685074798763	0.00014917149383109063	0.0002480121038388461	0.0002626198693178594	0.0008243773481808603	0.0002180080919060856	0.0003899854782503098	0.0007613712223246694	0.0005853842594660819	0.00038488113204948604	0.0004168071027379483	0.0008755422313697636	0.0001914565364131704	0.0002592697856016457	0.0003316207439638674	0.00025527391699142754	0.0001762393076205626	0.0002711091947276145	0.0005071794730611145	0.0007783755427226424	0.001018259092234075	0.00042410087189637125	0.0005690105608664453	0.0004706180188804865	0.0006770145846530795	0.00041032550507225096	0.00028915886650793254	0.0003927327925339341	0.000439842144260183	0.7395914793014526	0.00028032693080604076	0.0004005442897323519	0.0008494763169437647	0.00036236870801076293	0.0005357349873520434	0.00019873557903338224	0.0003868138592224568	0.00020096913794986904	0.0003207357949577272	0.0003312967310193926	0.00030707893893122673	0.0001573087793076411	0.0001349233789369464	0.00024889103951863945	0.002303869929164648	0.002288103336468339	0.0004467935941647738
sample_1000_3_19	0.0018789275782182813	0.0015855433885008097	0.0006533153937198222	0.0011596140684559941	0.00037903545307926834	0.0006760176620446146	0.000978174270130694	0.0006995628355070949	0.0005977113032713532	0.0005951278144493699	0.0029588781762868166	0.001291899592615664	0.12643688917160034	0.0010102763772010803	0.054592881351709366	0.001423402689397335	0.0012196508469060063	0.0011919619282707572	0.001091382117010653	0.002938615856692195	0.0010410764953121543	0.07603921741247177	0.0030317087657749653	0.0009715863270685077	0.033214665949344635	0.0009533013217151165	0.001984250731766224	0.06692524254322052	0.1392248272895813	0.0011040089884772897	0.11462429165840149	0.0009303383994847536	0.001318677794188261	0.001366051728837192	0.0012867702171206474	0.002727032406255603	0.10856814682483673	0.12158055603504181	0.0019785845652222633	0.000653532799333334	0.001213239156641066	0.0011814093450084329	0.0008656000718474388	0.0010043554939329624	0.0005787680856883526	0.0010050932178273797	0.09514354169368744	0.0011625532060861588	0.0008990628994069993	0.0009842641884461045	0.0026661197189241648	0.001474164193496108	0.0014320604968816042	0.0012128734961152077	0.0011477578664198518	0.0010709625203162432	0.0006508282385766506	0.0006210323190316558	0.0007048757397569716	0.0020986758172512054
sample_1000_3_20	0.0005167980561964214	0.0006257783970795572	0.0006491697859019041	0.000400625605834648	0.00061126978835091	0.0005689527606591582	0.000478922767797485	0.0004390519461594522	0.00042205138015560806	0.0013173636980354786	0.0007528365240432322	0.0006310956669040024	0.0005375056643970311	0.0010470047127455473	0.03816709667444229	0.20356202125549316	0.0006596707389689982	0.0003745458088815212	0.0006075273850001395	0.0004560089437291026	0.001489555463194847	0.0017823879607021809	0.0009324018028564751	0.0010161194950342178	0.0005482439883053303	0.0003220092039555311	0.0005160309956409037	0.00032356870360672474	0.0007905391976237297	0.00039921619463711977	0.0002840415108948946	0.00047175885993056	0.3920193910598755	0.3272213339805603	0.0003447167109698057	0.0005243027699179947	0.0007008122047409415	0.001073588733561337	0.0014208612265065312	0.0006688291323371232	0.0004831826372537762	0.0005752150900661945	0.0007675139931961894	0.0004029410774819553	0.00046947578084655106	0.00031993017182685435	0.0009308484150096774	0.0009364275611005723	0.0005500431871041656	0.0006059679435566068	0.00037902480107732117	0.0006884958711452782	0.0008410027367062867	0.0005621207528747618	0.000662868027575314	0.0006519778980873525	0.0006830255733802915	0.0010808419901877642	0.0013690781779587269	0.0013650874607264996
sample_1000_3_21	0.003005742793902755	0.10198929160833359	0.0007559278164990246	0.00194378977175802	0.0009262660169042647	0.0005312974099069834	0.0014461759710684419	0.0010294249514117837	0.0007199069950729609	0.05455818399786949	0.0021851917263120413	0.0045330640859901905	0.06918806582689285	0.001742390333674848	0.1053825095295906	0.0021424798760563135	0.0008407487766817212	0.001651913276873529	0.08042357861995697	0.025722172111272812	0.005386762320995331	0.0009920377051457763	0.003430649172514677	0.0018193551804870367	0.004034356214106083	0.00426825787872076	0.0009910534135997295	0.0004666225577238947	0.0011708596721291542	0.003272699424996972	0.037852052599191666	0.0010231429478153586	0.0015790417091920972	0.0020309288520365953	0.0025296153035014868	0.001906613353639841	0.00042459668475203216	0.002270125551149249	0.001092527061700821	0.047118376940488815	0.0684056431055069	0.0005644224584102631	0.008066525682806969	0.001200396567583084	0.0009552674600854516	0.06977162510156631	0.0011837731581181288	0.0016024578362703323	0.1384781152009964	0.0007282895967364311	0.0025106349494308233	0.0010367021895945072	0.001837560790590942	0.001446449663490057	0.016049768775701523	0.0007006106316111982	0.008282468654215336	0.0898079127073288	0.0009879982098937035	0.002005613874644041
sample_1000_3_22	0.0031582266092300415	0.0031525888480246067	0.0010518628405407071	0.027039825916290283	0.0011929647298529744	0.0018058158457279205	0.0009579535690136254	0.0014309153193607926	0.06637106090784073	0.001518342294730246	0.009645131416618824	0.0012284816475585103	0.00042441303958185017	0.0015597969759255648	0.001382901449687779	0.0026157505344599485	0.0008740198099985719	0.010199823416769505	0.0015377262607216835	0.0010532536543905735	0.0016877430025488138	0.005531922914087772	0.0019659081008285284	0.0027155843563377857	0.0018781040562316775	0.05632331222295761	0.0012257969938218594	0.0007818880258128047	0.08488654345273972	0.0019374544499441981	0.0010266902390867472	0.07982809841632843	0.0018559049349278212	0.001286890241317451	0.07367248088121414	0.05917295068502426	0.0013917568139731884	0.0019388824002817273	0.000890746305231005	0.0012567845406010747	0.0006096342112869024	0.0011005866108462214	0.0017220544395968318	0.0009758334490470588	0.06919310241937637	0.1333550661802292	0.07092216610908508	0.0009458260610699654	0.0551488995552063	0.003060030285269022	0.001940306625328958	0.0013957968913018703	0.001547870459035039	0.0014080059481784701	0.0011483017588034272	0.0008277287124656141	0.001034714630804956	0.12862128019332886	0.000655189563985914	0.004931355360895395
sample_1000_3_23	0.00038394154398702085	0.48246243596076965	0.00036480845301412046	0.0004561984969768673	0.0013820241438224912	0.00045152517850510776	0.0003371064376551658	0.486799955368042	0.0003600449417717755	0.00029009245918132365	0.0004001405613962561	0.0024550065863877535	0.00032120264950208366	0.0010630745673552155	0.00038102129474282265	0.000226349409786053	0.00017895913333632052	0.0005229408852756023	0.0003508745285216719	0.0006184792146086693	0.0006589613039977849	0.0006893823156133294	0.00018313672626391053	0.0005283334176056087	0.0003084228665102273	0.00024308518914040178	0.0003754936915356666	0.0002649767557159066	0.0004156982176937163	0.00035108323208987713	0.00031194050097838044	0.0002400116645731032	0.0004249760531820357	0.0007525115506723523	0.0002474321227055043	0.0004965842235833406	0.00025707215536385775	0.0004870766424573958	0.00032097467919811606	0.00019687401072587818	0.0005128306802362204	0.0007509894785471261	0.004208591300994158	0.00017534282233100384	0.0003925081982742995	0.0003355397784616798	0.00029910411103628576	0.0004534191102720797	0.0002464842109475285	0.0005778326303698123	0.00044694452662952244	0.0002772944571916014	0.00043952817213721573	0.00033918448025360703	0.000295255274977535	0.0002642406616359949	0.00034353454248048365	0.0010119734797626734	0.0006132464623078704	0.0004558695072773844
